tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-11-01,4388,8011001,8.57,5
2017-11-02,4388,8011001,5.13,3
2017-11-03,4388,8011001,1.71,1
2017-11-04,4388,8011001,1.71,1
2017-11-05,4388,8011001,15.42,9
2017-11-06,4388,8011001,3.42,2
2017-11-07,4388,8011001,10.27,6
2017-11-08,4388,8011001,1.71,1
2017-11-09,4388,8011001,11.99,7
2017-11-10,4388,8011001,1.71,1
2017-11-11,4388,8011001,11.99,7
2017-11-13,4388,8011001,8.56,5
2017-11-14,4388,8011001,3.42,2
2017-11-17,4388,8011001,1.71,1
2017-11-18,4388,8011001,6.85,4
2017-11-19,4388,8011001,10.27,6
2017-11-20,4388,8011001,6.85,4
2017-11-22,4388,8011001,10.27,6
2017-11-23,4388,8011001,1.71,1
2017-11-24,4388,8011001,6.85,4
2017-11-26,4388,8011001,6.85,4
2017-11-27,4388,8011001,5.13,3
2017-11-28,4388,8011001,3.43,2
2017-12-01,4388,8011001,3.43,2
2017-12-02,4388,8011001,3.42,2
2017-12-04,4388,8011001,3.42,2
2017-12-06,4388,8011001,1.71,1
2017-12-07,4388,8011001,5.13,3
2017-12-08,4388,8011001,6.85,4
2017-12-11,4388,8011001,1.71,1
2017-12-12,4388,8011001,1.71,1
2017-12-13,4388,8011001,1.71,1
2017-12-15,4388,8011001,15.41,9
2017-12-16,4388,8011001,1.71,1
2017-12-18,4388,8011001,1.71,1
2017-12-19,4388,8011001,11.99,7
2017-12-20,4388,8011001,3.42,2
2017-12-22,4388,8011001,5.14,3
2017-12-23,4388,8011001,1.71,1
2017-12-24,4388,8011001,5.14,3
2017-12-25,4388,8011001,3.43,2
2017-12-26,4388,8011001,5.14,3
2017-12-28,4388,8011001,18.84,11
2017-12-29,4388,8011001,13.7,8
