tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-04-10,1096,8011001,41.09,24
2017-04-11,1096,8011001,17.12,10
2017-04-12,1096,8011001,49.64,29
2017-04-13,1096,8011001,35.95,21
2017-04-14,1096,8011001,34.23,20
2017-04-15,1096,8011001,75.34,44
2017-04-16,1096,8011001,95.89,56
2017-04-17,1096,8011001,30.8,18
2017-04-18,1096,8011001,77.09,45
2017-04-19,1096,8011001,41.1,24
2017-04-20,1096,8011001,54.8,32
2017-04-21,1096,8011001,47.94,28
2017-04-22,1096,8011001,65.06,38
2017-04-23,1096,8011001,42.81,25
2017-04-24,1096,8011001,18.82,11
2017-04-25,1096,8011001,37.68,22
2017-04-26,1096,8011001,22.26,13
2017-04-27,1096,8011001,37.67,22
2017-04-28,1096,8011001,39.38,23
2017-04-29,1096,8011001,80.5,47
2017-04-30,1096,8011001,47.93,28
2017-05-01,1096,8011001,65.07,38
2017-05-02,1096,8011001,49.66,29
2017-05-03,1096,8011001,35.94,21
2017-05-04,1096,8011001,46.25,27
2017-05-05,1096,8011001,75.34,44
2017-05-06,1096,8011001,37.67,22
2017-05-07,1096,8011001,66.79,39
2017-05-08,1096,8011001,58.21,34
2017-05-09,1096,8011001,63.32,37
2017-05-10,1096,8011001,53.09,31
2017-05-11,1096,8011001,59.93,35
2017-05-12,1096,8011001,63.36,37
2017-05-13,1096,8011001,59.95,35
2017-05-14,1096,8011001,59.93,35
2017-05-15,1096,8011001,30.82,18
2017-05-16,1096,8011001,34.24,20
2017-05-17,1096,8011001,32.53,19
2017-05-18,1096,8011001,47.98,28
2017-05-19,1096,8011001,73.63,43
2017-05-20,1096,8011001,34.23,20
2017-05-21,1096,8011001,73.67,43
2017-05-22,1096,8011001,37.68,22
2017-05-23,1096,8011001,46.23,27
2017-05-24,1096,8011001,30.82,18
2017-05-25,1096,8011001,53.1,31
2017-05-26,1096,8011001,87.33,51
2017-05-27,1096,8011001,78.77,46
2017-05-28,1096,8011001,92.49,54
2017-05-29,1096,8011001,34.25,20
2017-05-30,1096,8011001,20.55,12
2017-05-31,1096,8011001,20.54,12
2017-06-01,1096,8011001,15.41,9
2017-06-02,1096,8011001,22.24,13
2017-06-03,1096,8011001,44.53,26
2017-06-04,1096,8011001,46.26,27
2017-06-05,1096,8011001,44.52,26
2017-06-06,1096,8011001,32.52,19
2017-06-07,1096,8011001,49.66,29
2017-06-08,1096,8011001,51.37,30
2017-06-09,1096,8011001,30.83,18
2017-06-10,1096,8011001,83.92,49
2017-06-11,1096,8011001,54.79,32
2017-06-12,1096,8011001,25.68,15
2017-06-13,1096,8011001,73.66,43
2017-06-14,1096,8011001,53.13,31
2017-06-15,1096,8011001,27.39,16
2017-06-16,1096,8011001,41.11,24
2017-06-17,1096,8011001,68.52,40
2017-06-18,1096,8011001,35.98,21
2017-06-19,1096,8011001,35.97,21
2017-06-20,1096,8011001,20.55,12
2017-06-21,1096,8011001,39.39,23
2017-06-22,1096,8011001,73.63,43
2017-06-23,1096,8011001,51.35,30
2017-06-24,1096,8011001,65.09,38
2017-06-25,1096,8011001,22.27,13
2017-06-26,1096,8011001,94.2,55
2017-06-27,1096,8011001,46.22,27
2017-06-28,1096,8011001,65.06,38
2017-06-29,1096,8011001,104.47,61
2017-06-30,1096,8011001,109.6,64
2017-07-01,1096,8011001,114.75,67
2017-07-02,1096,8011001,82.2,48
2017-07-03,1096,8011001,104.46,61
2017-07-04,1096,8011001,35.95,21
2017-07-05,1096,8011001,61.64,36
2017-07-06,1096,8011001,41.07,24
2017-07-07,1096,8011001,18.84,11
2017-07-08,1096,8011001,87.32,51
2017-07-09,1096,8011001,53.09,31
2017-07-10,1096,8011001,71.94,42
2017-07-11,1096,8011001,53.09,31
2017-07-12,1096,8011001,37.67,22
2017-07-13,1096,8011001,68.49,40
2017-07-14,1096,8011001,59.92,35
2017-07-15,1096,8011001,73.64,43
2017-07-16,1096,8011001,53.11,31
2017-07-17,1096,8011001,59.95,35
2017-07-18,1096,8011001,47.94,28
2017-07-19,1096,8011001,56.52,33
2017-07-20,1096,8011001,58.23,34
2017-07-21,1096,8011001,61.65,36
2017-07-22,1096,8011001,51.38,30
2017-07-23,1096,8011001,32.56,19
2017-07-24,1096,8011001,32.51,19
2017-07-25,1096,8011001,44.52,26
2017-07-26,1096,8011001,58.22,34
2017-07-27,1096,8011001,61.64,36
2017-07-28,1096,8011001,63.37,37
2017-07-29,1096,8011001,35.96,21
2017-07-30,1096,8011001,83.91,49
2017-07-31,1096,8011001,44.5,26
2017-08-01,1096,8011001,68.51,40
2017-08-02,1096,8011001,65.07,38
2017-08-03,1096,8011001,53.07,31
2017-08-04,1096,8011001,66.79,39
2017-08-05,1096,8011001,90.74,53
2017-08-06,1096,8011001,70.22,41
2017-08-07,1096,8011001,41.08,24
2017-08-08,1096,8011001,56.52,33
2017-08-09,1096,8011001,68.48,40
2017-08-10,1096,8011001,53.07,31
2017-08-11,1096,8011001,42.81,25
2017-08-12,1096,8011001,46.23,27
2017-08-13,1096,8011001,94.19,55
2017-08-14,1096,8011001,41.08,24
2017-08-15,1096,8011001,56.48,33
2017-08-16,1096,8011001,49.66,29
2017-08-17,1096,8011001,80.48,47
2017-08-18,1096,8011001,49.64,29
2017-08-19,1096,8011001,78.78,46
2017-08-20,1096,8011001,77.05,45
2017-08-21,1096,8011001,70.21,41
2017-08-22,1096,8011001,61.64,36
2017-08-23,1096,8011001,56.51,33
2017-08-24,1096,8011001,47.94,28
2017-08-25,1096,8011001,49.65,29
2017-08-26,1096,8011001,47.96,28
2017-08-27,1096,8011001,68.51,40
2017-08-28,1096,8011001,58.22,34
2017-08-29,1096,8011001,56.52,33
2017-08-30,1096,8011001,61.66,36
2017-08-31,1096,8011001,49.64,29
2017-09-01,1096,8011001,42.84,25
2017-09-02,1096,8011001,42.84,25
2017-09-03,1096,8011001,47.95,28
2017-09-04,1096,8011001,109.62,64
2017-09-05,1096,8011001,61.64,36
2017-09-06,1096,8011001,65.09,38
2017-09-07,1096,8011001,46.24,27
2017-09-08,1096,8011001,51.37,30
2017-09-09,1096,8011001,39.39,23
2017-09-10,1096,8011001,106.18,62
2017-09-11,1096,8011001,68.49,40
2017-09-12,1096,8011001,66.79,39
2017-09-13,1096,8011001,114.76,67
2017-09-14,1096,8011001,25.67,15
2017-09-15,1096,8011001,63.35,37
2017-09-16,1096,8011001,71.93,42
2017-09-17,1096,8011001,77.07,45
2017-09-18,1096,8011001,56.53,33
2017-09-19,1096,8011001,125.05,73
2017-09-20,1096,8011001,113.04,66
2017-09-21,1096,8011001,66.77,39
2017-09-22,1096,8011001,54.8,32
2017-09-23,1096,8011001,109.6,64
2017-09-24,1096,8011001,61.68,36
2017-09-25,1096,8011001,44.49,26
2017-09-26,1096,8011001,83.92,49
2017-09-27,1096,8011001,49.65,29
2017-09-28,1096,8011001,68.47,40
2017-09-29,1096,8011001,73.64,43
2017-09-30,1096,8011001,59.94,35
2017-10-01,1096,8011001,83.95,49
2017-10-02,1096,8011001,46.22,27
2017-10-03,1096,8011001,41.11,24
2017-10-04,1096,8011001,39.36,23
2017-10-05,1096,8011001,51.37,30
2017-10-06,1096,8011001,56.52,33
2017-10-07,1096,8011001,61.66,36
2017-10-08,1096,8011001,68.52,40
2017-10-09,1096,8011001,42.81,25
2017-10-10,1096,8011001,70.19,41
2017-10-11,1096,8011001,39.38,23
2017-10-12,1096,8011001,37.67,22
2017-10-13,1096,8011001,46.25,27
2017-10-14,1096,8011001,83.94,49
2017-10-15,1096,8011001,59.94,35
2017-10-16,1096,8011001,94.19,55
2017-10-17,1096,8011001,29.1,17
2017-10-18,1096,8011001,58.22,34
2017-10-19,1096,8011001,27.39,16
2017-10-20,1096,8011001,42.81,25
2017-10-21,1096,8011001,56.51,33
2017-10-22,1096,8011001,68.51,40
2017-10-23,1096,8011001,75.35,44
2017-10-24,1096,8011001,63.35,37
2017-10-25,1096,8011001,53.09,31
2017-10-26,1096,8011001,39.39,23
2017-10-27,1096,8011001,59.94,35
2017-10-28,1096,8011001,53.08,31
2017-10-29,1096,8011001,59.95,35
2017-10-30,1096,8011001,58.24,34
2017-10-31,1096,8011001,37.68,22
2017-11-01,1096,8011001,65.08,38
2017-11-02,1096,8011001,39.37,23
2017-11-03,1096,8011001,44.51,26
2017-11-04,1096,8011001,59.94,35
2017-11-05,1096,8011001,49.68,29
2017-11-06,1096,8011001,58.24,34
2017-11-07,1096,8011001,51.38,30
2017-11-08,1096,8011001,61.66,36
2017-11-09,1096,8011001,42.79,25
2017-11-10,1096,8011001,42.8,25
2017-11-11,1096,8011001,65.09,38
2017-11-12,1096,8011001,53.07,31
2017-11-13,1096,8011001,34.24,20
2017-11-14,1096,8011001,34.24,20
2017-11-15,1096,8011001,58.24,34
2017-11-16,1096,8011001,54.78,32
2017-11-17,1096,8011001,56.52,33
2017-11-18,1096,8011001,71.92,42
2017-11-19,1096,8011001,73.67,43
2017-11-20,1096,8011001,44.52,26
2017-11-21,1096,8011001,44.51,26
2017-11-22,1096,8011001,39.37,23
2017-11-23,1096,8011001,34.26,20
2017-11-24,1096,8011001,39.36,23
2017-11-25,1096,8011001,30.82,18
2017-11-26,1096,8011001,51.4,30
2017-11-27,1096,8011001,37.67,22
2017-11-28,1096,8011001,32.54,19
2017-11-29,1096,8011001,23.97,14
2017-11-30,1096,8011001,23.97,14
2017-12-01,1096,8011001,58.21,34
2017-12-02,1096,8011001,22.26,13
2017-12-03,1096,8011001,47.95,28
2017-12-04,1096,8011001,44.52,26
2017-12-05,1096,8011001,35.98,21
2017-12-06,1096,8011001,35.96,21
2017-12-07,1096,8011001,51.39,30
2017-12-08,1096,8011001,29.1,17
2017-12-09,1096,8011001,61.65,36
2017-12-10,1096,8011001,41.12,24
2017-12-11,1096,8011001,70.2,41
2017-12-12,1096,8011001,49.65,29
2017-12-13,1096,8011001,42.81,25
2017-12-14,1096,8011001,59.95,35
2017-12-15,1096,8011001,30.82,18
2017-12-16,1096,8011001,59.96,35
2017-12-17,1096,8011001,80.52,47
2017-12-18,1096,8011001,47.98,28
2017-12-19,1096,8011001,37.67,22
2017-12-20,1096,8011001,44.54,26
2017-12-21,1096,8011001,49.69,29
2017-12-22,1096,8011001,30.84,18
2017-12-23,1096,8011001,35.97,21
2017-12-24,1096,8011001,54.78,32
2017-12-25,1096,8011001,34.25,20
2017-12-26,1096,8011001,42.83,25
2017-12-27,1096,8011001,35.98,21
2017-12-28,1096,8011001,61.66,36
2017-12-29,1096,8011001,83.91,49
2017-12-30,1096,8011001,85.64,50
2017-12-31,1096,8011001,149.04,87
