tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2019-02-28,1096,8010701,108.5,35
2019-03-01,1096,8010701,127.11,41
2019-03-02,1096,8010701,158.11,51
2019-03-03,1096,8010701,201.52,65
2019-03-04,1096,8010701,58.91,19
2019-03-05,1096,8010701,74.42,24
2019-03-06,1096,8010701,99.22,32
2019-03-07,1096,8010701,83.7,27
2019-03-08,1096,8010701,108.5,35
2019-03-09,1096,8010701,155.02,50
2019-03-10,1096,8010701,148.81,48
2019-03-11,1096,8010701,148.81,48
2019-03-12,1096,8010701,77.5,25
2019-03-13,1096,8010701,124.01,40
2019-03-14,1096,8010701,142.62,46
2019-03-15,1096,8010701,130.22,42
2019-03-16,1096,8010701,176.71,57
2019-03-17,1096,8010701,189.11,61
2019-03-18,1096,8010701,127.1,41
2019-03-19,1096,8010701,114.72,37
2019-03-20,1096,8010701,111.63,36
2019-03-21,1096,8010701,89.92,29
2019-03-22,1096,8010701,77.5,25
2019-03-23,1096,8010701,158.12,51
2019-03-24,1096,8010701,133.3,43
2019-03-25,1096,8010701,114.72,37
2019-03-26,1096,8010701,93.01,30
2019-03-27,1096,8010701,96.11,31
2019-03-28,1096,8010701,134.84,45
2019-03-29,1096,8010701,97.5,32
2019-03-30,1096,8010701,227.92,76
2019-03-31,1096,8010701,285.24,96
2019-04-01,1096,8010701,157.95,53
2019-04-02,1096,8010701,59.89,20
2019-04-03,1096,8010701,113.2,38
2019-04-04,1096,8010701,136.14,45
2019-04-05,1096,8010701,165.01,55
2019-04-06,1096,8010701,179.17,60
2019-04-07,1096,8010701,169.74,56
2019-04-08,1096,8010701,118.78,39
2019-04-09,1096,8010701,138.38,46
2019-04-10,1096,8010701,96.22,32
2019-04-11,1096,8010701,54.96,18
2019-04-12,1096,8010701,174.71,58
2019-04-13,1096,8010701,148.91,49
2019-04-14,1096,8010701,211.85,70
2019-04-15,1096,8010701,105.55,35
2019-04-16,1096,8010701,64.24,21
2019-04-17,1096,8010701,87.32,29
2019-04-18,1096,8010701,84.77,36
2019-04-19,1096,8010701,76.16,31
2019-04-20,1096,8010701,130.37,53
2019-04-21,1096,8010701,149.07,61
2019-04-22,1096,8010701,111.78,45
2019-04-23,1096,8010701,128.02,50
2019-04-24,1096,8010701,46.18,19
2019-04-25,1096,8010701,14.58,6
2019-04-26,1096,8010701,64.01,26
2019-04-27,1096,8010701,190.38,78
2019-04-28,1096,8010701,163.67,67
2019-04-29,1096,8010701,127.19,51
2019-04-30,1096,8010701,116.59,48
2019-05-01,1096,8010701,131.22,53
2019-05-02,1096,8010701,197.69,63
2019-05-03,1096,8010701,126.36,39
2019-05-04,1096,8010701,207.36,64
2019-05-05,1096,8010701,236.52,73
2019-05-06,1096,8010701,207.36,64
2019-05-07,1096,8010701,139.32,43
2019-05-08,1096,8010701,145.8,45
2019-05-09,1096,8010701,106.92,33
2019-05-10,1096,8010701,145.8,45
2019-05-11,1096,8010701,184.68,57
2019-05-12,1096,8010701,152.28,47
2019-05-13,1096,8010701,136.08,42
2019-05-14,1096,8010701,142.56,44
2019-05-15,1096,8010701,152.28,47
2019-05-16,1096,8010701,119.88,37
2019-05-17,1096,8010701,178.2,55
2019-05-18,1096,8010701,223.56,69
2019-05-19,1096,8010701,187.92,58
2019-05-20,1096,8010701,145.8,45
2019-05-21,1096,8010701,110.16,34
2019-05-22,1096,8010701,129.6,40
2019-05-23,1096,8010701,110.16,34
2019-05-24,1096,8010701,165.24,51
2019-05-25,1096,8010701,194.4,60
2019-05-26,1096,8010701,217.08,67
2019-05-27,1096,8010701,126.36,39
2019-05-28,1096,8010701,103.68,32
2019-05-29,1096,8010701,184.68,57
2019-05-30,1096,8010701,113.4,35
2019-05-31,1096,8010701,116.64,36
2019-06-02,1096,8010701,200.88,62
2019-06-03,1096,8010701,200.88,62
2019-06-04,1096,8010701,61.56,19
2019-06-05,1096,8010701,84.24,26
2019-06-06,1096,8010701,90.72,28
2019-06-07,1096,8010701,126.36,39
2019-06-08,1096,8010701,204.12,63
2019-06-09,1096,8010701,165.24,51
2019-06-10,1096,8010701,110.16,34
2019-06-11,1096,8010701,106.92,33
2019-06-12,1096,8010701,123.12,38
2019-06-13,1096,8010701,77.76,24
2019-06-14,1096,8010701,200.88,62
2019-06-15,1096,8010701,184.68,57
2019-06-16,1096,8010701,158.76,49
2019-06-17,1096,8010701,152.28,47
2019-06-18,1096,8010701,126.36,39
2019-06-19,1096,8010701,74.52,23
2019-06-20,1096,8010701,145.8,45
2019-06-21,1096,8010701,152.28,47
2019-06-22,1096,8010701,246.24,76
2019-06-23,1096,8010701,204.12,63
2019-06-24,1096,8010701,97.2,30
2019-06-25,1096,8010701,68.04,21
2019-06-26,1096,8010701,61.56,19
2019-06-27,1096,8010701,107.58,31
2019-06-28,1096,8010701,134.92,39
2019-06-29,1096,8010701,113.4,35
2019-06-30,1096,8010701,181.44,56
2019-07-01,1096,8010701,139.32,43
2019-07-02,1096,8010701,129.21,40
2019-07-03,1096,8010701,123.12,38
2019-07-04,1096,8010701,93.57,29
2019-07-05,1096,8010701,93.96,29
2019-07-06,1096,8010701,178.2,55
2019-07-07,1096,8010701,167.9,52
2019-07-08,1096,8010701,126.36,39
2019-07-09,1096,8010701,184.3,57
2019-07-10,1096,8010701,119.88,37
2019-07-11,1096,8010701,65.93,19
2019-07-12,1096,8010701,124.93,36
2019-07-13,1096,8010701,121.46,35
2019-07-14,1096,8010701,145.77,42
2019-07-15,1096,8010701,104.1,30
2019-07-16,1096,8010701,107.59,31
2019-07-17,1096,8010701,79.81,23
2019-07-18,1096,8010701,90.22,26
2019-07-19,1096,8010701,34.7,10
2019-07-20,1096,8010701,135.33,39
2019-07-21,1096,8010701,170.04,49
2019-07-22,1096,8010701,100.63,29
2019-07-23,1096,8010701,79.81,23
2019-07-24,1096,8010701,138.81,40
2019-07-25,1096,8010701,79.81,23
2019-07-26,1096,8010701,97.17,28
2019-07-27,1096,8010701,208.22,60
2019-07-28,1096,8010701,131.86,38
2019-07-29,1096,8010701,135.36,39
2019-07-30,1096,8010701,118.0,34
2019-07-31,1096,8010701,107.58,31
2019-08-01,1096,8010701,117.98,34
2019-08-02,1096,8010701,128.4,37
2019-08-03,1096,8010701,218.66,63
2019-08-04,1096,8010701,131.86,38
2019-08-05,1096,8010701,170.03,49
2019-08-06,1096,8010701,128.4,37
2019-08-07,1096,8010701,135.35,39
2019-08-08,1096,8010701,152.69,44
2019-08-09,1096,8010701,190.9,55
2019-08-10,1096,8010701,142.29,41
2019-08-11,1096,8010701,117.99,34
2019-08-12,1096,8010701,79.82,23
2019-08-13,1096,8010701,79.81,23
2019-08-14,1096,8010701,93.7,27
2019-08-15,1096,8010701,126.59,39
2019-08-16,1096,8010701,106.92,33
2019-08-17,1096,8010701,113.4,35
2019-08-18,1096,8010701,181.44,56
2019-08-19,1096,8010701,100.44,31
2019-08-20,1096,8010701,132.84,41
2019-08-21,1096,8010701,113.4,35
2019-08-22,1096,8010701,139.32,43
2019-08-23,1096,8010701,139.32,43
2019-08-24,1096,8010701,158.76,49
2019-08-25,1096,8010701,217.08,67
2019-08-26,1096,8010701,61.56,19
2019-08-27,1096,8010701,93.96,29
2019-08-28,1096,8010701,145.8,45
2019-08-29,1096,8010701,149.0,43
2019-08-30,1096,8010701,138.81,40
2019-08-31,1096,8010701,170.04,49
2019-09-01,1096,8010701,111.04,32
2019-09-02,1096,8010701,121.46,35
2019-09-03,1096,8010701,86.77,25
2019-09-04,1096,8010701,100.64,29
2019-09-05,1096,8010701,128.39,37
2019-09-06,1096,8010701,124.94,36
2019-09-07,1096,8010701,156.16,45
2019-09-08,1096,8010701,86.75,25
2019-09-09,1096,8010701,97.16,28
2019-09-10,1096,8010701,131.88,38
2019-09-11,1096,8010701,121.45,35
2019-09-12,1096,8010701,100.63,29
2019-09-13,1096,8010701,156.15,45
2019-09-14,1096,8010701,204.76,59
2019-09-15,1096,8010701,145.74,42
2019-09-16,1096,8010701,97.17,28
2019-09-17,1096,8010701,128.41,37
2019-09-18,1096,8010701,69.4,20
2019-09-19,1096,8010701,79.82,23
2019-09-20,1096,8010701,124.92,36
2019-09-21,1096,8010701,249.89,72
2019-09-22,1096,8010701,211.71,61
2019-09-23,1096,8010701,121.45,35
2019-09-24,1096,8010701,173.55,50
2019-09-25,1096,8010701,86.75,25
2019-09-26,1096,8010701,121.45,35
2019-09-27,1096,8010701,131.86,38
2019-09-28,1096,8010701,246.4,71
2019-09-29,1096,8010701,142.28,41
2019-09-30,1096,8010701,76.34,22
2019-10-01,1096,8010701,93.71,27
2019-10-02,1096,8010701,121.47,35
2019-10-03,1096,8010701,100.63,29
2019-10-04,1096,8010701,163.12,47
2019-10-05,1096,8010701,225.59,65
2019-10-06,1096,8010701,197.81,57
2019-10-07,1096,8010701,86.75,25
2019-10-08,1096,8010701,138.82,40
2019-10-09,1096,8010701,173.52,50
2019-10-10,1096,8010701,86.75,25
2019-10-11,1096,8010701,152.69,44
2019-10-12,1096,8010701,166.58,48
2019-10-13,1096,8010701,165.1,48
2019-10-14,1096,8010701,93.7,27
2019-10-15,1096,8010701,76.36,22
2019-10-16,1096,8010701,71.28,22
2019-10-17,1096,8010701,96.52,30
2019-10-18,1096,8010701,77.08,24
2019-10-19,1096,8010701,199.53,62
2019-10-20,1096,8010701,129.14,40
2019-10-21,1096,8010701,115.96,36
2019-10-22,1096,8010701,86.8,27
2019-10-23,1096,8010701,84.24,26
2019-10-24,1096,8010701,81.0,25
2019-10-25,1096,8010701,119.88,37
2019-10-26,1096,8010701,129.6,40
2019-10-27,1096,8010701,187.92,58
2019-10-28,1096,8010701,129.6,40
2019-10-29,1096,8010701,97.2,30
2019-10-30,1096,8010701,106.92,33
2019-10-31,1096,8010701,97.2,30
2019-11-01,1096,8010701,106.92,33
2019-11-02,1096,8010701,123.12,38
2019-11-03,1096,8010701,119.88,37
2019-11-04,1096,8010701,110.16,34
2019-11-05,1096,8010701,103.68,32
2019-11-06,1096,8010701,93.96,29
2019-11-07,1096,8010701,113.4,35
2019-11-08,1096,8010701,110.16,34
2019-11-09,1096,8010701,158.76,49
2019-11-10,1096,8010701,119.88,37
2019-11-11,1096,8010701,42.12,13
2019-11-12,1096,8010701,74.52,23
2019-11-13,1096,8010701,74.52,23
2019-11-14,1096,8010701,113.4,35
2019-11-15,1096,8010701,103.69,32
2019-11-16,1096,8010701,194.4,60
2019-11-17,1096,8010701,165.24,51
2019-11-18,1096,8010701,132.84,41
2019-11-19,1096,8010701,84.24,26
2019-11-20,1096,8010701,84.24,26
2019-11-21,1096,8010701,145.81,45
2019-11-22,1096,8010701,126.36,39
2019-11-23,1096,8010701,165.24,51
2019-11-24,1096,8010701,145.8,45
2019-11-25,1096,8010701,106.92,33
2019-11-26,1096,8010701,51.84,16
2019-11-27,1096,8010701,103.68,32
2019-11-28,1096,8010701,103.68,32
2019-11-29,1096,8010701,139.32,43
2019-11-30,1096,8010701,265.68,82
2019-12-01,1096,8010701,136.08,42
2019-12-02,1096,8010701,129.6,40
2019-12-03,1096,8010701,48.6,15
2019-12-04,1096,8010701,90.72,28
2019-12-05,1096,8010701,77.76,24
2019-12-06,1096,8010701,110.16,34
2019-12-07,1096,8010701,119.88,37
2019-12-08,1096,8010701,106.92,33
2019-12-09,1096,8010701,97.2,30
2019-12-10,1096,8010701,74.52,23
2019-12-11,1096,8010701,58.32,18
2019-12-12,1096,8010701,68.04,21
2019-12-13,1096,8010701,129.6,40
2019-12-14,1096,8010701,197.64,61
2019-12-15,1096,8010701,126.36,39
2019-12-16,1096,8010701,97.2,30
2019-12-17,1096,8010701,84.24,26
2019-12-18,1096,8010701,103.68,32
2019-12-19,1096,8010701,81.0,25
2019-12-20,1096,8010701,87.48,27
2019-12-21,1096,8010701,132.84,41
2019-12-22,1096,8010701,152.28,47
2019-12-23,1096,8010701,149.04,46
2019-12-24,1096,8010701,93.96,29
2019-12-25,1096,8010701,77.76,24
2019-12-26,1096,8010701,113.4,35
2019-12-27,1096,8010701,152.28,47
2019-12-28,1096,8010701,165.24,51
2019-12-29,1096,8010701,230.04,71
2019-12-30,1096,8010701,336.96,104
2019-12-31,1096,8010701,667.44,206
